"V1" "V2" "V3"
"7303" 13 13 43
"7304" 13 13 42
"7305" 13 13 43
"7306" 13 13 42
"7307" 13 12 42
"7308" 13 13 42
"7309" 13 13 41
"7310" 13 12 41
"7311" 13 12 42
"7312" 13 12 43
"7313" 13 12 42
"7314" 13 13 42
"7315" 13 13 41
"7316" 13 13 42
"7317" 13 13 43
"7318" 13 14 43
"7319" 13 14 44
"7320" 13 13 44
"7321" 13 13 45
"7322" 13 13 46
"7323" 13 13 47
"7324" 13 13 46
"7325" 13 13 45
"7326" 13 14 45
"7327" 12 14 45
"7328" 13 14 45
"7329" 12 14 45
"7330" 12 13 45
"7331" 12 13 44
"7332" 11 13 44
"7333" 11 12 44
"7334" 11 13 44
"7335" 12 13 44
"7336" 12 13 43
"7337" 13 13 43
"7338" 13 13 44
"7339" 12 13 44
"7340" 11 13 44
"7341" 11 13 43
"7342" 11 13 42
"7343" 10 13 42
"7344" 11 13 42
"7345" 11 12 42
"7346" 10 12 42
"7347" 10 12 43
"7348" 9 12 43
"7349" 10 12 43
"7350" 10 12 42
"7351" 10 12 41
"7352" 10 12 40
"7353" 10 12 41
"7354" 10 11 41
"7355" 10 11 42
"7356" 10 11 41
"7357" 10 11 40
"7358" 10 10 40
"7359" 9 10 40
"7360" 9 10 39
"7361" 9 9 39
"7362" 9 10 39
"7363" 9 11 39
"7364" 9 11 40
"7365" 9 11 41
"7366" 9 11 40
"7367" 8 11 40
"7368" 8 10 40
"7369" 8 10 41
"7370" 8 9 41
"7371" 8 9 42
"7372" 8 9 43
"7373" 8 9 42
"7374" 8 9 43
"7375" 8 9 42
"7376" 8 9 43
"7377" 8 10 43
"7378" 8 10 42
"7379" 8 9 42
"7380" 8 9 41
"7381" 8 10 41
"7382" 8 9 41
"7383" 8 8 41
"7384" 8 9 41
"7385" 8 10 41
"7386" 8 10 40
"7387" 8 11 40
"7388" 8 11 41
"7389" 8 10 41
"7390" 8 11 41
"7391" 8 12 41
"7392" 8 13 41
"7393" 7 13 41
"7394" 8 13 41
"7395" 8 13 42
"7396" 9 13 42
"7397" 10 13 42
"7398" 10 13 41
"7399" 11 13 41
"7400" 11 13 42
"7401" 11 13 41
"7402" 11 13 42
"7403" 11 12 42
"7404" 11 13 42
"7405" 11 14 42
"7406" 11 14 43
"7407" 11 13 43
"7408" 11 13 42
"7409" 11 12 42
"7410" 12 12 42
"7411" 12 12 43
"7412" 12 12 44
"7413" 12 13 44
"7414" 12 13 43
"7415" 12 14 43
"7416" 11 14 43
"7417" 11 13 43
"7418" 11 13 44
"7419" 11 13 43
"7420" 11 12 43
"7421" 12 12 43
"7422" 13 12 43
"7423" 14 12 43
"7424" 14 13 43
"7425" 14 13 42
"7426" 14 13 41
"7427" 13 13 41
"7428" 13 14 41
"7429" 13 13 41
"7430" 13 14 41
"7431" 13 14 42
"7432" 14 14 42
"7433" 14 13 42
"7434" 14 13 43
"7435" 14 13 42
"7436" 14 13 41
"7437" 15 13 41
"7438" 15 14 41
"7439" 14 14 41
"7440" 14 15 41
"7441" 14 15 40
"7442" 14 14 40
"7443" 14 14 41
"7444" 14 13 41
"7445" 14 13 40
"7446" 15 13 40
"7447" 15 13 39
"7448" 15 12 39
"7449" 15 12 38
"7450" 15 13 38
"7451" 15 13 37
"7452" 15 13 38
"7453" 14 13 38
"7454" 14 13 37
"7455" 14 14 37
"7456" 14 14 36
"7457" 15 14 36
"7458" 15 13 36
"7459" 15 14 36
"7460" 14 14 36
"7461" 14 14 37
"7462" 14 13 37
"7463" 14 12 37
"7464" 14 12 38
"7465" 14 12 39
"7466" 14 11 39
"7467" 14 11 38
"7468" 14 12 38
"7469" 14 12 37
"7470" 13 12 37
"7471" 13 11 37
"7472" 14 11 37
"7473" 14 11 36
"7474" 14 10 36
"7475" 15 10 36
"7476" 15 11 36
"7477" 15 12 36
"7478" 16 12 36
"7479" 17 12 36
"7480" 17 12 35
"7481" 16 12 35
"7482" 16 11 35
"7483" 16 12 35
"7484" 16 11 35
"7485" 16 11 34
"7486" 16 11 33
"7487" 15 11 33
"7488" 16 11 33
"7489" 16 11 32
"7490" 17 11 32
"7491" 16 11 32
"7492" 16 11 31
"7493" 16 11 30
"7494" 17 11 30
"7495" 18 11 30
"7496" 17 11 30
"7497" 17 11 29
"7498" 17 11 28
"7499" 17 12 28
"7500" 18 12 28
"7501" 18 12 29
"7502" 18 11 29
"7503" 19 11 29
"7504" 18 11 29
"7505" 17 11 29
"7506" 18 11 29
"7507" 18 12 29
"7508" 18 12 30
"7509" 18 12 31
"7510" 18 13 31
"7511" 18 12 31
"7512" 18 12 30
"7513" 18 12 29
"7514" 18 13 29
"7515" 17 13 29
"7516" 17 13 28
"7517" 16 13 28
"7518" 15 13 28
"7519" 15 14 28
"7520" 15 13 28
"7521" 15 13 29
"7522" 15 13 30
"7523" 15 13 29
"7524" 15 12 29
"7525" 15 11 29
"7526" 15 11 30
"7527" 15 12 30
"7528" 15 13 30
"7529" 15 12 30
"7530" 15 12 29
"7531" 14 12 29
"7532" 14 13 29
"7533" 14 14 29
"7534" 14 13 29
"7535" 14 12 29
"7536" 14 12 28
"7537" 14 12 27
"7538" 14 13 27
"7539" 14 12 27
"7540" 15 12 27
"7541" 14 12 27
"7542" 14 12 28
"7543" 14 12 29
"7544" 14 13 29
"7545" 14 13 28
"7546" 14 13 27
"7547" 15 13 27
"7548" 15 12 27
"7549" 16 12 27
"7550" 16 12 26
"7551" 17 12 26
"7552" 17 12 25
"7553" 17 12 26
"7554" 16 12 26
"7555" 16 11 26
"7556" 16 10 26
"7557" 16 10 27
"7558" 16 10 26
"7559" 16 9 26
"7560" 16 10 26
"7561" 16 10 27
"7562" 15 10 27
"7563" 14 10 27
"7564" 14 9 27
"7565" 15 9 27
"7566" 15 9 26
"7567" 14 9 26
"7568" 14 8 26
"7569" 14 9 26
"7570" 15 9 26
"7571" 15 9 27
"7572" 16 9 27
"7573" 17 9 27
"7574" 18 9 27
"7575" 18 9 26
"7576" 18 9 27
"7577" 18 10 27
"7578" 18 10 28
"7579" 17 10 28
"7580" 17 10 27
"7581" 16 10 27
"7582" 15 10 27
"7583" 16 10 27
"7584" 16 10 28
"7585" 16 11 28
"7586" 17 11 28
"7587" 17 11 29
"7588" 17 11 30
"7589" 17 11 31
"7590" 17 11 32
"7591" 17 10 32
"7592" 16 10 32
"7593" 16 10 31
"7594" 16 9 31
"7595" 16 10 31
"7596" 17 10 31
"7597" 16 10 31
"7598" 15 10 31
"7599" 15 9 31
"7600" 15 10 31
"7601" 15 11 31
"7602" 14 11 31
"7603" 14 10 31
"7604" 14 11 31
"7605" 14 11 32
"7606" 14 11 31
"7607" 14 11 32
"7608" 14 10 32
"7609" 14 10 31
"7610" 14 9 31
"7611" 14 8 31
"7612" 14 8 32
"7613" 14 7 32
"7614" 14 7 33
"7615" 14 7 34
"7616" 14 8 34
"7617" 14 9 34
"7618" 14 8 34
"7619" 14 7 34
"7620" 14 6 34
"7621" 14 6 33
"7622" 15 6 33
"7623" 15 6 34
"7624" 15 6 33
"7625" 15 6 34
"7626" 16 6 34
"7627" 17 6 34
"7628" 17 6 35
"7629" 18 6 35
"7630" 18 5 35
"7631" 19 5 35
"7632" 19 4 35
"7633" 19 4 34
"7634" 19 4 35
"7635" 19 3 35
"7636" 19 3 36
"7637" 19 3 37
"7638" 20 3 37
"7639" 20 4 37
"7640" 20 4 38
"7641" 20 5 38
"7642" 20 6 38
"7643" 21 6 38
"7644" 22 6 38
"7645" 22 6 37
"7646" 21 6 37
"7647" 21 7 37
"7648" 21 7 36
"7649" 21 7 35
"7650" 21 6 35
"7651" 21 5 35
"7652" 21 5 34
"7653" 21 6 34
"7654" 21 5 34
"7655" 21 6 34
"7656" 22 6 34
"7657" 22 5 34
"7658" 22 5 33
"7659" 21 5 33
"7660" 21 4 33
"7661" 21 4 34
"7662" 21 4 35
"7663" 20 4 35
"7664" 19 4 35
"7665" 19 5 35
"7666" 19 5 34
"7667" 19 5 33
"7668" 19 6 33
"7669" 19 6 34
"7670" 19 5 34
"7671" 19 5 33
"7672" 18 5 33
"7673" 18 4 33
"7674" 18 5 33
"7675" 19 5 33
"7676" 19 5 34
"7677" 19 5 33
"7678" 19 5 34
"7679" 19 6 34
"7680" 20 6 34
"7681" 20 5 34
"7682" 19 5 34
"7683" 18 5 34
"7684" 19 5 34
"7685" 19 5 33
"7686" 18 5 33
"7687" 19 5 33
"7688" 19 5 32
"7689" 19 6 32
"7690" 18 6 32
"7691" 19 6 32
"7692" 19 6 33
"7693" 19 6 34
"7694" 19 6 33
"7695" 19 5 33
"7696" 18 5 33
"7697" 18 4 33
"7698" 18 4 32
"7699" 17 4 32
"7700" 17 4 33
"7701" 17 4 32
"7702" 17 5 32
"7703" 18 5 32
"7704" 18 4 32
"7705" 17 4 32
"7706" 17 4 31
"7707" 18 4 31
"7708" 17 4 31
"7709" 16 4 31
"7710" 16 5 31
"7711" 16 4 31
"7712" 16 4 32
"7713" 16 5 32
"7714" 17 5 32
"7715" 17 5 33
"7716" 18 5 33
"7717" 18 5 34
"7718" 19 5 34
"7719" 19 6 34
"7720" 19 7 34
"7721" 18 7 34
"7722" 18 6 34
"7723" 18 6 33
"7724" 18 6 34
"7725" 18 6 35
"7726" 19 6 35
"7727" 18 6 35
"7728" 19 6 35
"7729" 19 6 36
"7730" 19 5 36
"7731" 19 5 37
"7732" 19 6 37
"7733" 18 6 37
"7734" 18 7 37
"7735" 18 7 36
"7736" 18 7 35
"7737" 18 8 35
"7738" 19 8 35
"7739" 19 8 34
"7740" 19 8 33
"7741" 19 7 33
"7742" 19 6 33
"7743" 19 5 33
"7744" 20 5 33
"7745" 20 4 33
"7746" 20 4 34
"7747" 19 4 34
"7748" 18 4 34
"7749" 18 5 34
"7750" 19 5 34
"7751" 19 4 34
"7752" 19 5 34
"7753" 20 5 34
"7754" 20 5 33
"7755" 19 5 33
"7756" 19 6 33
"7757" 19 6 32
"7758" 19 6 33
"7759" 18 6 33
"7760" 18 7 33
"7761" 17 7 33
"7762" 17 8 33
"7763" 17 8 34
"7764" 17 8 33
"7765" 17 7 33
"7766" 18 7 33
"7767" 17 7 33
"7768" 18 7 33
"7769" 18 7 32
"7770" 18 6 32
"7771" 18 6 31
"7772" 18 5 31
"7773" 17 5 31
"7774" 16 5 31
"7775" 15 5 31
"7776" 14 5 31
"7777" 14 6 31
"7778" 14 6 32
"7779" 14 6 31
"7780" 14 6 32
"7781" 15 6 32
"7782" 15 6 33
"7783" 15 5 33
"7784" 14 5 33
"7785" 14 4 33
"7786" 13 4 33
"7787" 13 4 34
"7788" 12 4 34
"7789" 12 4 33
"7790" 12 5 33
"7791" 12 5 34
"7792" 12 6 34
"7793" 13 6 34
"7794" 13 6 35
"7795" 13 5 35
"7796" 14 5 35
"7797" 14 5 34
"7798" 15 5 34
"7799" 15 5 33
"7800" 15 5 34
"7801" 15 4 34
"7802" 15 4 35
"7803" 14 4 35
"7804" 14 5 35
"7805" 14 5 34
"7806" 14 5 33
"7807" 14 4 33
"7808" 14 4 32
"7809" 14 5 32
"7810" 14 6 32
"7811" 15 6 32
"7812" 15 5 32
"7813" 15 4 32
"7814" 15 3 32
"7815" 16 3 32
"7816" 16 4 32
"7817" 15 4 32
"7818" 14 4 32
"7819" 14 5 32
"7820" 14 5 33
"7821" 13 5 33
"7822" 13 5 32
"7823" 14 5 32
"7824" 14 5 33
"7825" 13 5 33
"7826" 13 5 32
"7827" 13 6 32
"7828" 13 5 32
"7829" 13 5 31
"7830" 13 5 32
"7831" 13 5 33
"7832" 13 6 33
"7833" 13 6 34
"7834" 13 6 33
"7835" 13 5 33
"7836" 13 4 33
"7837" 12 4 33
"7838" 12 3 33
"7839" 12 4 33
"7840" 11 4 33
"7841" 10 4 33
"7842" 10 4 32
"7843" 10 4 31
"7844" 9 4 31
"7845" 9 3 31
"7846" 9 3 32
"7847" 9 3 31
"7848" 9 3 32
"7849" 9 3 33
"7850" 9 2 33
"7851" 9 2 32
"7852" 9 2 31
"7853" 9 2 32
"7854" 9 2 31
"7855" 9 3 31
"7856" 8 3 31
"7857" 7 3 31
"7858" 7 2 31
"7859" 7 2 30
"7860" 7 2 31
"7861" 7 1 31
"7862" 7 1 30
"7863" 6 1 30
"7864" 5 1 30
"7865" 6 1 30
"7866" 6 1 31
"7867" 6 0 31
"7868" 6 0 32
"7869" 6 0 33
"7870" 6 0 32
"7871" 6 0 31
"7872" 6 1 31
"7873" 7 1 31
"7874" 7 1 32
"7875" 7 1 33
"7876" 7 0 33
"7877" 7 0 34
"7878" 8 0 34
"7879" 8 1 34
"7880" 8 0 34
"7881" 8 0 35
"7882" 8 0 36
"7883" 7 0 36
"7884" 7 1 36
"7885" 7 1 35
"7886" 7 1 36
"7887" 7 0 36
"7888" 7 0 35
"7889" 7 -1 35
"7890" 6 -1 35
"7891" 6 -1 34
"7892" 7 -1 34
"7893" 8 -1 34
"7894" 9 -1 34
"7895" 10 -1 34
"7896" 11 -1 34
"7897" 12 -1 34
"7898" 11 -1 34
"7899" 10 -1 34
"7900" 11 -1 34
"7901" 12 -1 34
"7902" 12 -1 33
"7903" 12 -2 33
"7904" 12 -2 32
"7905" 12 -3 32
"7906" 12 -4 32
"7907" 12 -4 33
"7908" 12 -5 33
"7909" 12 -5 32
"7910" 11 -5 32
"7911" 10 -5 32
"7912" 11 -5 32
"7913" 11 -6 32
"7914" 11 -6 31
"7915" 11 -6 32
"7916" 11 -6 33
"7917" 10 -6 33
"7918" 10 -6 34
"7919" 11 -6 34
"7920" 12 -6 34
"7921" 12 -6 33
"7922" 12 -7 33
"7923" 13 -7 33
"7924" 13 -8 33
"7925" 12 -8 33
"7926" 12 -7 33
"7927" 12 -6 33
"7928" 12 -7 33
"7929" 13 -7 33
"7930" 13 -7 34
"7931" 12 -7 34
"7932" 11 -7 34
"7933" 11 -7 35
"7934" 10 -7 35
"7935" 10 -6 35
"7936" 10 -6 34
"7937" 9 -6 34
"7938" 9 -6 33
"7939" 9 -5 33
"7940" 10 -5 33
"7941" 11 -5 33
"7942" 11 -5 32
"7943" 11 -6 32
"7944" 11 -7 32
"7945" 10 -7 32
"7946" 10 -7 31
"7947" 10 -8 31
"7948" 10 -9 31
"7949" 11 -9 31
"7950" 11 -9 30
"7951" 11 -8 30
"7952" 11 -8 31
"7953" 11 -7 31
"7954" 11 -6 31
"7955" 11 -6 32
"7956" 11 -6 31
"7957" 11 -5 31
"7958" 11 -4 31
"7959" 11 -4 32
"7960" 11 -4 31
"7961" 11 -4 30
"7962" 10 -4 30
"7963" 10 -4 31
"7964" 9 -4 31
"7965" 9 -4 30
"7966" 9 -3 30
"7967" 9 -3 31
"7968" 10 -3 31
"7969" 11 -3 31
"7970" 10 -3 31
"7971" 10 -3 30
"7972" 9 -3 30
"7973" 9 -2 30
"7974" 9 -2 31
"7975" 9 -2 30
"7976" 8 -2 30
"7977" 9 -2 30
"7978" 8 -2 30
"7979" 8 -3 30
"7980" 7 -3 30
"7981" 7 -4 30
"7982" 7 -3 30
"7983" 7 -3 29
"7984" 7 -2 29
"7985" 7 -2 30
"7986" 7 -1 30
"7987" 6 -1 30
"7988" 6 -2 30
"7989" 5 -2 30
"7990" 4 -2 30
"7991" 4 -2 31
"7992" 4 -1 31
"7993" 4 -2 31
"7994" 4 -2 30
"7995" 4 -1 30
"7996" 3 -1 30
"7997" 3 -1 29
"7998" 3 0 29
"7999" 2 0 29
"8000" 2 0 28
"8001" 3 0 28
"8002" 3 0 29
"8003" 3 0 30
"8004" 3 0 29
"8005" 4 0 29
"8006" 3 0 29
"8007" 3 1 29
"8008" 2 1 29
"8009" 2 1 28
"8010" 2 1 27
"8011" 2 1 26
"8012" 1 1 26
"8013" 1 2 26
"8014" 2 2 26
"8015" 2 2 27
"8016" 2 2 26
"8017" 1 2 26
"8018" 0 2 26
"8019" 1 2 26
"8020" 1 2 25
"8021" 1 2 26
"8022" 2 2 26
"8023" 2 1 26
"8024" 2 0 26
"8025" 1 0 26
"8026" 1 1 26
"8027" 0 1 26
"8028" 0 1 25
"8029" 0 1 26
"8030" 0 2 26
"8031" 0 1 26
"8032" 0 0 26
"8033" 1 0 26
"8034" 1 1 26
"8035" 2 1 26
"8036" 2 0 26
"8037" 2 1 26
"8038" 2 2 26
"8039" 2 3 26
"8040" 2 3 27
"8041" 2 3 28
"8042" 2 3 29
"8043" 2 2 29
"8044" 2 2 28
"8045" 3 2 28
"8046" 4 2 28
"8047" 5 2 28
"8048" 6 2 28
"8049" 5 2 28
"8050" 5 1 28
"8051" 5 1 29
"8052" 6 1 29
"8053" 5 1 29
"8054" 5 1 28
"8055" 5 1 29
"8056" 5 2 29
"8057" 5 2 28
"8058" 5 2 29
"8059" 4 2 29
"8060" 4 2 28
"8061" 5 2 28
"8062" 5 2 27
"8063" 4 2 27
"8064" 5 2 27
"8065" 5 2 26
"8066" 5 2 25
"8067" 5 2 26
"8068" 5 1 26
"8069" 5 0 26
"8070" 6 0 26
"8071" 7 0 26
"8072" 7 1 26
"8073" 7 2 26
"8074" 8 2 26
"8075" 8 2 27
"8076" 9 2 27
"8077" 9 2 28
"8078" 10 2 28
"8079" 10 1 28
"8080" 9 1 28
"8081" 8 1 28
"8082" 8 1 27
"8083" 8 1 26
"8084" 8 1 25
"8085" 7 1 25
"8086" 7 2 25
"8087" 7 2 24
"8088" 7 1 24
"8089" 7 2 24
"8090" 7 2 25
"8091" 8 2 25
"8092" 9 2 25
"8093" 8 2 25
"8094" 8 2 26
"8095" 7 2 26
"8096" 7 1 26
"8097" 7 0 26
"8098" 6 0 26
"8099" 6 -1 26
"8100" 6 -2 26
"8101" 5 -2 26
"8102" 5 -3 26
"8103" 5 -3 27
"8104" 4 -3 27
"8105" 3 -3 27
"8106" 3 -3 28
"8107" 4 -3 28
"8108" 3 -3 28
"8109" 3 -3 29
"8110" 3 -3 30
"8111" 2 -3 30
"8112" 2 -2 30
"8113" 2 -1 30
"8114" 2 -1 31
"8115" 1 -1 31
"8116" 1 -2 31
"8117" 1 -1 31
"8118" 0 -1 31
"8119" 0 -1 30
"8120" 0 -1 31
"8121" -1 -1 31
"8122" -1 0 31
"8123" -1 0 30
"8124" -1 1 30
"8125" -2 1 30
"8126" -2 1 29
"8127" -1 1 29
"8128" -1 1 28
"8129" -1 2 28
"8130" 0 2 28
"8131" 0 1 28
"8132" 0 0 28
"8133" 0 1 28
"8134" -1 1 28
"8135" -1 2 28
"8136" -1 3 28
"8137" -1 4 28
"8138" -2 4 28
"8139" -1 4 28
"8140" -1 4 29
"8141" -1 5 29
"8142" 0 5 29
"8143" -1 5 29
"8144" -1 5 30
"8145" -2 5 30
"8146" -2 4 30
"8147" -1 4 30
"8148" -1 4 29
"8149" 0 4 29
"8150" 0 5 29
"8151" 0 4 29
"8152" 0 5 29
"8153" -1 5 29
"8154" -2 5 29
"8155" -2 5 30
"8156" -2 6 30
"8157" -2 6 29
"8158" -2 6 28
"8159" -2 7 28
"8160" -2 6 28
"8161" -2 6 29
"8162" -1 6 29
"8163" -1 5 29
"8164" -1 6 29
"8165" -1 7 29
"8166" -1 7 30
"8167" -2 7 30
"8168" -2 8 30
"8169" -1 8 30
"8170" -1 7 30
"8171" -1 7 31
"8172" -1 7 32
"8173" -1 6 32
"8174" -1 5 32
"8175" 0 5 32
"8176" 1 5 32
"8177" 1 5 31
"8178" 1 6 31
"8179" 1 5 31
"8180" 0 5 31
"8181" 0 6 31
"8182" 0 5 31
"8183" 0 5 30
"8184" -1 5 30
"8185" -2 5 30
"8186" -2 5 29
"8187" -2 5 28
"8188" -2 4 28
"8189" -3 4 28
"8190" -3 3 28
"8191" -4 3 28
"8192" -4 2 28
"8193" -4 1 28
"8194" -5 1 28
"8195" -4 1 28
"8196" -3 1 28
"8197" -2 1 28
"8198" -2 0 28
"8199" -3 0 28
"8200" -3 0 29
"8201" -2 0 29
"8202" -1 0 29
"8203" -1 0 28
"8204" 0 0 28
"8205" 0 0 29
"8206" 0 0 30
"8207" 0 0 29
"8208" 0 0 30
"8209" 0 1 30
"8210" 0 2 30
"8211" 1 2 30
"8212" 0 2 30
"8213" 0 3 30
"8214" -1 3 30
"8215" -1 3 31
"8216" 0 3 31
"8217" 0 2 31
"8218" 0 2 32
"8219" 0 2 33
"8220" 0 2 32
"8221" 0 3 32
"8222" 0 4 32
"8223" 1 4 32
"8224" 2 4 32
"8225" 2 5 32
"8226" 2 5 31
"8227" 2 5 32
"8228" 2 5 33
"8229" 3 5 33
"8230" 3 5 32
"8231" 3 5 31
"8232" 3 5 32
"8233" 2 5 32
"8234" 2 5 31
"8235" 2 5 32
"8236" 2 6 32
"8237" 1 6 32
"8238" 1 5 32
"8239" 0 5 32
"8240" 0 6 32
"8241" -1 6 32
"8242" -1 6 33
"8243" -1 6 32
"8244" -1 6 31
"8245" -1 5 31
"8246" 0 5 31
"8247" 0 6 31
"8248" 1 6 31
"8249" 1 5 31
"8250" 0 5 31
"8251" 1 5 31
"8252" 0 5 31
"8253" -1 5 31
"8254" -1 4 31
"8255" -1 4 30
"8256" -1 4 29
"8257" -1 5 29
"8258" -1 4 29
"8259" -1 4 28
"8260" -2 4 28
"8261" -2 4 29
"8262" -2 4 30
"8263" -1 4 30
"8264" -1 5 30
"8265" -2 5 30
"8266" -2 6 30
"8267" -2 6 29
"8268" -2 5 29
"8269" -2 5 30
"8270" -3 5 30
"8271" -3 6 30
"8272" -3 6 31
"8273" -3 5 31
"8274" -2 5 31
"8275" -3 5 31
"8276" -3 6 31
"8277" -4 6 31
"8278" -4 6 30
"8279" -4 6 31
"8280" -3 6 31
"8281" -3 6 30
"8282" -2 6 30
"8283" -2 5 30
"8284" -2 5 31
"8285" -1 5 31
"8286" -1 5 30
"8287" 0 5 30
"8288" 0 5 31
"8289" 0 6 31
"8290" 1 6 31
"8291" 1 6 30
"8292" 1 6 31
"8293" 1 6 30
"8294" 1 6 29
"8295" 2 6 29
"8296" 2 5 29
"8297" 1 5 29
"8298" 1 4 29
"8299" 1 5 29
"8300" 1 5 28
"8301" 2 5 28
"8302" 3 5 28
"8303" 3 6 28
"8304" 3 6 29
"8305" 3 5 29
"8306" 3 4 29
"8307" 3 4 30
"8308" 4 4 30
"8309" 4 5 30
"8310" 4 6 30
"8311" 4 6 31
"8312" 3 6 31
"8313" 4 6 31
"8314" 5 6 31
"8315" 5 6 32
"8316" 5 6 33
"8317" 4 6 33
"8318" 3 6 33
"8319" 4 6 33
"8320" 4 7 33
"8321" 5 7 33
"8322" 5 7 32
"8323" 5 6 32
"8324" 6 6 32
"8325" 6 7 32
"8326" 6 7 31
"8327" 6 7 30
"8328" 6 8 30
"8329" 6 8 31
"8330" 7 8 31
"8331" 7 8 32
"8332" 6 8 32
"8333" 6 8 33
"8334" 6 7 33
"8335" 7 7 33
"8336" 7 8 33
"8337" 7 7 33
"8338" 7 7 32
"8339" 6 7 32
"8340" 7 7 32
"8341" 8 7 32
"8342" 8 6 32
"8343" 8 6 33
"8344" 8 5 33
"8345" 8 4 33
"8346" 8 3 33
"8347" 7 3 33
"8348" 7 3 32
"8349" 7 2 32
"8350" 7 2 31
"8351" 7 2 32
"8352" 7 2 33
"8353" 7 1 33
"8354" 7 0 33
"8355" 7 -1 33
"8356" 6 -1 33
"8357" 6 -1 32
"8358" 6 -1 31
"8359" 6 -2 31
"8360" 7 -2 31
"8361" 6 -2 31
"8362" 5 -2 31
"8363" 5 -2 32
"8364" 5 -2 33
"8365" 5 -1 33
"8366" 5 -2 33
"8367" 6 -2 33
"8368" 7 -2 33
"8369" 6 -2 33
"8370" 6 -2 32
"8371" 6 -1 32
"8372" 7 -1 32
"8373" 6 -1 32
"8374" 7 -1 32
"8375" 7 0 32
"8376" 6 0 32
"8377" 6 -1 32
"8378" 6 -2 32
"8379" 7 -2 32
"8380" 7 -2 33
"8381" 8 -2 33
"8382" 9 -2 33
"8383" 8 -2 33
"8384" 8 -2 32
"8385" 9 -2 32
"8386" 9 -3 32
"8387" 8 -3 32
"8388" 8 -3 31
"8389" 9 -3 31
"8390" 9 -4 31
"8391" 9 -4 30
"8392" 9 -4 31
"8393" 9 -4 32
"8394" 9 -5 32
"8395" 9 -5 31
"8396" 8 -5 31
"8397" 8 -6 31
"8398" 9 -6 31
"8399" 9 -7 31
"8400" 8 -7 31
"8401" 8 -7 32
"8402" 8 -7 33
"8403" 8 -7 34
"8404" 9 -7 34
"8405" 9 -6 34
"8406" 8 -6 34
"8407" 7 -6 34
"8408" 7 -7 34
"8409" 7 -7 33
"8410" 7 -8 33
"8411" 8 -8 33
"8412" 7 -8 33
"8413" 7 -8 34
"8414" 7 -8 35
"8415" 8 -8 35
"8416" 8 -8 36
"8417" 9 -8 36
"8418" 8 -8 36
"8419" 7 -8 36
"8420" 7 -8 35
"8421" 7 -7 35
"8422" 8 -7 35
"8423" 8 -6 35
"8424" 9 -6 35
"8425" 9 -6 36
"8426" 10 -6 36
"8427" 10 -6 37
"8428" 9 -6 37
"8429" 9 -6 36
"8430" 9 -5 36
"8431" 9 -5 37
"8432" 9 -5 36
"8433" 8 -5 36
"8434" 7 -5 36
"8435" 7 -5 37
"8436" 8 -5 37
"8437" 7 -5 37
"8438" 8 -5 37
"8439" 9 -5 37
"8440" 10 -5 37
"8441" 11 -5 37
"8442" 11 -5 36
"8443" 11 -6 36
"8444" 12 -6 36
"8445" 12 -6 37
"8446" 13 -6 37
"8447" 13 -5 37
"8448" 13 -5 38
"8449" 14 -5 38
"8450" 14 -4 38
"8451" 15 -4 38
"8452" 14 -4 38
"8453" 13 -4 38
"8454" 14 -4 38
"8455" 13 -4 38
"8456" 12 -4 38
"8457" 12 -5 38
"8458" 12 -6 38
"8459" 13 -6 38
"8460" 13 -6 39
"8461" 13 -7 39
"8462" 13 -6 39
"8463" 13 -7 39
"8464" 13 -6 39
"8465" 13 -7 39
"8466" 12 -7 39
"8467" 13 -7 39
"8468" 13 -7 38
"8469" 13 -6 38
"8470" 13 -6 39
"8471" 14 -6 39
"8472" 13 -6 39
"8473" 12 -6 39
"8474" 12 -6 38
"8475" 13 -6 38
"8476" 13 -5 38
"8477" 13 -5 37
"8478" 14 -5 37
"8479" 14 -5 36
"8480" 14 -5 35
"8481" 14 -5 34
"8482" 14 -5 33
"8483" 13 -5 33
"8484" 14 -5 33
"8485" 14 -5 32
"8486" 14 -4 32
"8487" 14 -4 33
"8488" 15 -4 33
"8489" 15 -4 32
"8490" 15 -4 31
"8491" 14 -4 31
"8492" 14 -4 30
"8493" 14 -4 31
"8494" 13 -4 31
"8495" 13 -4 32
"8496" 13 -4 31
"8497" 12 -4 31
"8498" 12 -4 30
"8499" 12 -4 29
"8500" 13 -4 29
"8501" 13 -3 29
"8502" 13 -3 30
"8503" 12 -3 30
"8504" 12 -4 30
"8505" 11 -4 30
"8506" 10 -4 30
"8507" 11 -4 30
"8508" 11 -4 29
"8509" 11 -3 29
"8510" 10 -3 29
"8511" 9 -3 29
"8512" 8 -3 29
"8513" 8 -2 29
"8514" 9 -2 29
"8515" 9 -3 29
"8516" 9 -2 29
"8517" 10 -2 29
"8518" 11 -2 29
"8519" 11 -2 30
"8520" 12 -2 30
"8521" 12 -3 30
"8522" 11 -3 30
"8523" 10 -3 30
"8524" 10 -3 29
"8525" 11 -3 29
"8526" 10 -3 29
"8527" 10 -2 29
"8528" 11 -2 29
"8529" 11 -1 29
"8530" 11 0 29
"8531" 11 0 30
"8532" 12 0 30
"8533" 11 0 30
"8534" 11 0 31
"8535" 11 0 32
"8536" 11 1 32
"8537" 12 1 32
"8538" 12 2 32
"8539" 12 1 32
"8540" 12 0 32
"8541" 12 0 31
"8542" 13 0 31
"8543" 13 0 30
"8544" 13 -1 30
"8545" 13 -1 31
